"subjID","rt","win","trial_type","gain","loss","cert","gamble"
"88316d88dd9fdbf7","2473.0","1.0","101","9.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","1417.0","0.0","102","14.0","0.0","5.0","1.0"
"88316d88dd9fdbf7","2254.0","1.0","101","9.0","-6.0","0.0","0.0"
"88316d88dd9fdbf7","2036.0","1.0","101","9.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","2484.0","1.0","102","8.0","0.0","4.0","0.0"
"88316d88dd9fdbf7","1171.0","0.0","101","13.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","2231.0","1.0","101","17.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","1208.0","0.0","101","15.0","-4.0","0.0","1.0"
"88316d88dd9fdbf7","1238.0","0.0","102","12.0","0.0","4.0","1.0"
"88316d88dd9fdbf7","2303.0","1.0","101","12.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","1483.0","0.0","101","11.0","-5.0","0.0","1.0"
"88316d88dd9fdbf7","2144.0","1.0","101","9.0","-5.0","0.0","1.0"
"88316d88dd9fdbf7","1362.0","1.0","102","12.0","0.0","7.0","1.0"
"88316d88dd9fdbf7","2322.0","1.0","101","11.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","1267.0","1.0","101","17.0","-4.0","0.0","1.0"
"88316d88dd9fdbf7","2607.0","0.0","101","15.0","-8.0","0.0","0.0"
"88316d88dd9fdbf7","1606.0","0.0","101","11.0","-8.0","0.0","0.0"
"88316d88dd9fdbf7","1229.0","0.0","101","13.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","2074.0","0.0","101","12.0","-5.0","0.0","1.0"
"88316d88dd9fdbf7","1413.0","0.0","101","11.0","-6.0","0.0","0.0"
"88316d88dd9fdbf7","2529.0","1.0","102","12.0","0.0","7.0","1.0"
"88316d88dd9fdbf7","1254.0","0.0","101","15.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","1420.0","0.0","101","9.0","-5.0","0.0","0.0"
"88316d88dd9fdbf7","3448.0","0.0","102","10.0","0.0","6.0","1.0"
"88316d88dd9fdbf7","1434.0","1.0","101","10.0","-4.0","0.0","1.0"
"88316d88dd9fdbf7","1468.0","0.0","101","10.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","2269.0","1.0","101","10.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","1142.0","1.0","101","12.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","1257.0","0.0","101","12.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","1270.0","1.0","102","14.0","0.0","5.0","1.0"
"88316d88dd9fdbf7","1474.0","1.0","102","16.0","0.0","5.0","1.0"
"88316d88dd9fdbf7","1454.0","1.0","101","11.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","1455.0","0.0","101","10.0","-8.0","0.0","0.0"
"88316d88dd9fdbf7","1204.0","0.0","102","12.0","0.0","3.0","1.0"
"88316d88dd9fdbf7","1459.0","1.0","102","10.0","0.0","5.0","1.0"
"88316d88dd9fdbf7","1116.0","1.0","101","15.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","1801.0","0.0","101","15.0","-6.0","0.0","1.0"
"88316d88dd9fdbf7","1424.0","1.0","101","10.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","1646.0","0.0","102","16.0","0.0","7.0","1.0"
"88316d88dd9fdbf7","1343.0","1.0","102","14.0","0.0","4.0","1.0"
"88316d88dd9fdbf7","1580.0","1.0","101","17.0","-5.0","0.0","1.0"
"88316d88dd9fdbf7","3368.0","1.0","102","8.0","0.0","5.0","0.0"
"88316d88dd9fdbf7","1073.0","0.0","101","12.0","-4.0","0.0","1.0"
"88316d88dd9fdbf7","1246.0","0.0","101","10.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","991.0","1.0","101","13.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","1604.0","0.0","101","12.0","-6.0","0.0","1.0"
"88316d88dd9fdbf7","3413.0","0.0","101","15.0","-8.0","0.0","0.0"
"88316d88dd9fdbf7","855.0","1.0","101","13.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","930.0","0.0","101","11.0","-4.0","0.0","1.0"
"88316d88dd9fdbf7","2166.0","1.0","102","12.0","0.0","6.0","0.0"
"88316d88dd9fdbf7","1827.0","1.0","102","12.0","0.0","6.0","0.0"
"88316d88dd9fdbf7","1322.0","0.0","101","17.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","2329.0","1.0","102","14.0","0.0","6.0","0.0"
"88316d88dd9fdbf7","1450.0","0.0","101","10.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","1701.0","1.0","102","8.0","0.0","6.0","0.0"
"88316d88dd9fdbf7","1287.0","0.0","102","16.0","0.0","5.0","1.0"
"88316d88dd9fdbf7","1308.0","1.0","102","8.0","0.0","4.0","0.0"
"88316d88dd9fdbf7","1591.0","1.0","101","9.0","-2.0","0.0","0.0"
"88316d88dd9fdbf7","2230.0","0.0","102","8.0","0.0","6.0","0.0"
"88316d88dd9fdbf7","2353.0","0.0","101","13.0","-5.0","0.0","1.0"
"88316d88dd9fdbf7","1297.0","1.0","101","17.0","-6.0","0.0","1.0"
"88316d88dd9fdbf7","1965.0","0.0","101","15.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","2747.0","1.0","102","8.0","0.0","3.0","1.0"
"88316d88dd9fdbf7","1040.0","0.0","102","14.0","0.0","6.0","1.0"
"88316d88dd9fdbf7","2582.0","1.0","101","17.0","-6.0","0.0","1.0"
"88316d88dd9fdbf7","993.0","1.0","101","11.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","1510.0","1.0","102","14.0","0.0","7.0","1.0"
"88316d88dd9fdbf7","1220.0","1.0","102","8.0","0.0","5.0","0.0"
"88316d88dd9fdbf7","1932.0","1.0","102","10.0","0.0","3.0","1.0"
"88316d88dd9fdbf7","2407.0","1.0","101","17.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","2265.0","0.0","102","10.0","0.0","5.0","0.0"
"88316d88dd9fdbf7","1311.0","0.0","102","14.0","0.0","4.0","1.0"
"88316d88dd9fdbf7","1360.0","1.0","101","13.0","-6.0","0.0","1.0"
"88316d88dd9fdbf7","2027.0","0.0","102","16.0","0.0","3.0","1.0"
"88316d88dd9fdbf7","1414.0","0.0","101","15.0","-4.0","0.0","1.0"
"88316d88dd9fdbf7","1551.0","1.0","101","9.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","1007.0","1.0","101","17.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","1418.0","1.0","102","14.0","0.0","3.0","1.0"
"88316d88dd9fdbf7","1345.0","0.0","102","12.0","0.0","3.0","1.0"
"88316d88dd9fdbf7","1176.0","1.0","101","15.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","1427.0","0.0","101","12.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","1514.0","1.0","101","15.0","-5.0","0.0","1.0"
"88316d88dd9fdbf7","1538.0","1.0","102","10.0","0.0","7.0","0.0"
"88316d88dd9fdbf7","1573.0","1.0","102","14.0","0.0","3.0","1.0"
"88316d88dd9fdbf7","1736.0","0.0","101","13.0","-8.0","0.0","1.0"
"88316d88dd9fdbf7","2314.0","0.0","101","12.0","-8.0","0.0","0.0"
"88316d88dd9fdbf7","2072.0","1.0","102","8.0","0.0","7.0","0.0"
"88316d88dd9fdbf7","2250.0","1.0","101","12.0","-6.0","0.0","1.0"
"88316d88dd9fdbf7","1485.0","1.0","101","10.0","-5.0","0.0","1.0"
"88316d88dd9fdbf7","1481.0","0.0","101","11.0","-6.0","0.0","1.0"
"88316d88dd9fdbf7","1211.0","0.0","101","11.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","2193.0","1.0","101","12.0","-5.0","0.0","1.0"
"88316d88dd9fdbf7","2378.0","0.0","101","11.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","1390.0","1.0","101","17.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","1524.0","0.0","101","13.0","-5.0","0.0","1.0"
"88316d88dd9fdbf7","2173.0","0.0","101","17.0","-8.0","0.0","1.0"
"88316d88dd9fdbf7","1153.0","0.0","101","17.0","-5.0","0.0","1.0"
"88316d88dd9fdbf7","1197.0","0.0","101","15.0","-3.0","0.0","1.0"
"88316d88dd9fdbf7","1059.0","0.0","101","15.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","833.0","0.0","101","13.0","-4.0","0.0","1.0"
"88316d88dd9fdbf7","1847.0","1.0","102","16.0","0.0","6.0","1.0"
"88316d88dd9fdbf7","1095.0","1.0","101","12.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","2555.0","1.0","102","10.0","0.0","3.0","1.0"
"88316d88dd9fdbf7","1466.0","1.0","102","16.0","0.0","6.0","1.0"
"88316d88dd9fdbf7","1389.0","1.0","101","9.0","-8.0","0.0","0.0"
"88316d88dd9fdbf7","1298.0","1.0","102","16.0","0.0","3.0","1.0"
"88316d88dd9fdbf7","1681.0","0.0","101","9.0","-4.0","0.0","0.0"
"88316d88dd9fdbf7","1278.0","1.0","101","17.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","1181.0","0.0","101","9.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","1393.0","1.0","102","10.0","0.0","7.0","0.0"
"88316d88dd9fdbf7","1326.0","0.0","101","13.0","-4.0","0.0","1.0"
"88316d88dd9fdbf7","1952.0","1.0","102","10.0","0.0","4.0","0.0"
"88316d88dd9fdbf7","1926.0","0.0","102","12.0","0.0","5.0","0.0"
"88316d88dd9fdbf7","1330.0","1.0","101","13.0","-10.0","0.0","0.0"
"88316d88dd9fdbf7","2282.0","0.0","101","17.0","-8.0","0.0","1.0"
"88316d88dd9fdbf7","1318.0","1.0","102","16.0","0.0","4.0","1.0"
"88316d88dd9fdbf7","2229.0","0.0","101","10.0","-6.0","0.0","0.0"
"88316d88dd9fdbf7","1301.0","0.0","101","10.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","1571.0","0.0","101","10.0","-4.0","0.0","1.0"
"88316d88dd9fdbf7","3418.0","0.0","101","9.0","-2.0","0.0","1.0"
"88316d88dd9fdbf7","1662.0","0.0","101","15.0","-6.0","0.0","1.0"
"6246f3d78ae6b481","3242.0","0.0","102","12.0","0.0","6.0","1.0"
"6246f3d78ae6b481","1225.0","1.0","102","14.0","0.0","6.0","1.0"
"6246f3d78ae6b481","1225.0","0.0","101","11.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","1045.0","0.0","101","12.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","934.0","0.0","102","14.0","0.0","4.0","1.0"
"6246f3d78ae6b481","1271.0","1.0","102","12.0","0.0","5.0","1.0"
"6246f3d78ae6b481","1708.0","0.0","102","8.0","0.0","5.0","0.0"
"6246f3d78ae6b481","1092.0","0.0","101","13.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","1021.0","1.0","101","15.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","1136.0","1.0","101","13.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1083.0","1.0","101","11.0","-6.0","0.0","0.0"
"6246f3d78ae6b481","976.0","0.0","102","14.0","0.0","3.0","1.0"
"6246f3d78ae6b481","1011.0","0.0","101","17.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1775.0","1.0","102","12.0","0.0","7.0","1.0"
"6246f3d78ae6b481","1113.0","0.0","102","8.0","0.0","6.0","0.0"
"6246f3d78ae6b481","1551.0","0.0","101","17.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","2574.0","1.0","102","8.0","0.0","4.0","1.0"
"6246f3d78ae6b481","1461.0","0.0","101","17.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","1001.0","0.0","101","14.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","1093.0","1.0","101","11.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","1112.0","0.0","101","15.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1324.0","1.0","102","16.0","0.0","6.0","1.0"
"6246f3d78ae6b481","945.0","0.0","101","12.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","989.0","1.0","102","14.0","0.0","3.0","1.0"
"6246f3d78ae6b481","1068.0","0.0","102","14.0","0.0","7.0","1.0"
"6246f3d78ae6b481","1236.0","1.0","101","13.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","1181.0","1.0","102","10.0","0.0","6.0","0.0"
"6246f3d78ae6b481","899.0","0.0","101","11.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1100.0","0.0","101","17.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","1192.0","0.0","101","15.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","832.0","1.0","101","14.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","853.0","0.0","101","13.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1798.0","0.0","101","11.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","1158.0","0.0","102","10.0","0.0","7.0","0.0"
"6246f3d78ae6b481","1055.0","0.0","101","12.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","1620.0","1.0","102","8.0","0.0","7.0","1.0"
"6246f3d78ae6b481","1540.0","1.0","102","12.0","0.0","4.0","1.0"
"6246f3d78ae6b481","1259.0","1.0","101","11.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","1631.0","1.0","102","16.0","0.0","5.0","1.0"
"6246f3d78ae6b481","1538.0","0.0","101","19.0","-6.0","0.0","1.0"
"6246f3d78ae6b481","1360.0","1.0","101","15.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","1271.0","0.0","101","15.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1504.0","1.0","102","14.0","0.0","5.0","1.0"
"6246f3d78ae6b481","1584.0","0.0","101","12.0","-5.0","0.0","0.0"
"6246f3d78ae6b481","1822.0","0.0","101","14.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","1428.0","1.0","102","8.0","0.0","4.0","0.0"
"6246f3d78ae6b481","1043.0","0.0","102","14.0","0.0","4.0","1.0"
"6246f3d78ae6b481","1021.0","1.0","101","15.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","2057.0","0.0","102","10.0","0.0","5.0","0.0"
"6246f3d78ae6b481","885.0","1.0","101","15.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","1167.0","1.0","102","16.0","0.0","7.0","1.0"
"6246f3d78ae6b481","1534.0","0.0","101","19.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","1978.0","1.0","101","11.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1440.0","1.0","101","17.0","-6.0","0.0","1.0"
"6246f3d78ae6b481","797.0","1.0","101","17.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1338.0","1.0","101","14.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","1651.0","0.0","102","16.0","0.0","6.0","1.0"
"6246f3d78ae6b481","1619.0","0.0","101","15.0","-6.0","0.0","1.0"
"6246f3d78ae6b481","1158.0","0.0","101","11.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","899.0","1.0","101","12.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1574.0","0.0","101","15.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","921.0","1.0","102","12.0","0.0","3.0","1.0"
"6246f3d78ae6b481","1168.0","0.0","101","19.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","1169.0","1.0","102","16.0","0.0","4.0","1.0"
"6246f3d78ae6b481","1607.0","1.0","101","19.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","1294.0","0.0","101","14.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","1505.0","0.0","102","8.0","0.0","5.0","0.0"
"6246f3d78ae6b481","1156.0","1.0","101","13.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","1068.0","0.0","101","15.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1101.0","1.0","101","19.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1067.0","0.0","101","14.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1020.0","1.0","101","19.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","1529.0","1.0","102","8.0","0.0","6.0","0.0"
"6246f3d78ae6b481","1069.0","0.0","102","12.0","0.0","5.0","1.0"
"6246f3d78ae6b481","809.0","1.0","101","14.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","744.0","0.0","101","15.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","2980.0","0.0","101","19.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","990.0","0.0","101","12.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1170.0","1.0","101","12.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1517.0","0.0","102","12.0","0.0","7.0","1.0"
"6246f3d78ae6b481","821.0","0.0","101","14.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1552.0","1.0","101","19.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","2077.0","1.0","101","14.0","-6.0","0.0","0.0"
"6246f3d78ae6b481","1001.0","1.0","101","13.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","1046.0","0.0","101","13.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","1044.0","0.0","101","13.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1539.0","0.0","102","10.0","0.0","3.0","1.0"
"6246f3d78ae6b481","1405.0","1.0","101","15.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","1145.0","0.0","101","12.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","1033.0","1.0","102","12.0","0.0","3.0","1.0"
"6246f3d78ae6b481","1191.0","0.0","102","16.0","0.0","3.0","1.0"
"6246f3d78ae6b481","1741.0","0.0","101","13.0","-6.0","0.0","0.0"
"6246f3d78ae6b481","1889.0","0.0","102","10.0","0.0","4.0","1.0"
"6246f3d78ae6b481","1211.0","0.0","101","13.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","1157.0","1.0","101","17.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","1227.0","1.0","101","19.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1280.0","1.0","101","12.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","1043.0","1.0","101","17.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","1271.0","0.0","101","19.0","-6.0","0.0","1.0"
"6246f3d78ae6b481","1696.0","0.0","101","19.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1719.0","1.0","101","14.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","1157.0","0.0","101","13.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1260.0","0.0","102","16.0","0.0","5.0","1.0"
"6246f3d78ae6b481","1113.0","0.0","101","11.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","1203.0","0.0","101","14.0","-5.0","0.0","1.0"
"6246f3d78ae6b481","1157.0","1.0","101","12.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","852.0","0.0","101","11.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","990.0","0.0","101","13.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","853.0","1.0","101","14.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1111.0","0.0","102","14.0","0.0","5.0","1.0"
"6246f3d78ae6b481","1126.0","1.0","101","17.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","1123.0","0.0","101","15.0","-6.0","0.0","1.0"
"6246f3d78ae6b481","965.0","1.0","102","16.0","0.0","3.0","1.0"
"6246f3d78ae6b481","1463.0","0.0","101","19.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","911.0","0.0","101","19.0","-4.0","0.0","1.0"
"6246f3d78ae6b481","887.0","1.0","102","12.0","0.0","4.0","1.0"
"6246f3d78ae6b481","1021.0","0.0","101","15.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","1090.0","0.0","101","11.0","-5.0","0.0","0.0"
"6246f3d78ae6b481","1553.0","0.0","101","14.0","-6.0","0.0","0.0"
"6246f3d78ae6b481","1091.0","1.0","102","14.0","0.0","6.0","1.0"
"6246f3d78ae6b481","1381.0","1.0","101","12.0","-4.0","0.0","0.0"
"6246f3d78ae6b481","2080.0","1.0","102","10.0","0.0","5.0","0.0"
"6246f3d78ae6b481","2035.0","1.0","102","10.0","0.0","4.0","1.0"
"6246f3d78ae6b481","1156.0","0.0","101","12.0","-6.0","0.0","0.0"
"6246f3d78ae6b481","999.0","0.0","101","12.0","-10.0","0.0","0.0"
"6246f3d78ae6b481","1924.0","1.0","101","17.0","-8.0","0.0","1.0"
"6246f3d78ae6b481","987.0","0.0","102","16.0","0.0","7.0","1.0"
"6246f3d78ae6b481","1528.0","0.0","101","11.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1212.0","1.0","101","17.0","-6.0","0.0","1.0"
"6246f3d78ae6b481","989.0","1.0","101","17.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1190.0","1.0","102","8.0","0.0","7.0","0.0"
"6246f3d78ae6b481","1551.0","1.0","101","13.0","-8.0","0.0","0.0"
"6246f3d78ae6b481","1023.0","1.0","101","11.0","-6.0","0.0","0.0"
"6246f3d78ae6b481","2407.0","1.0","101","14.0","-5.0","0.0","0.0"
"6246f3d78ae6b481","1360.0","0.0","102","10.0","0.0","3.0","1.0"
"6246f3d78ae6b481","1339.0","1.0","101","13.0","-6.0","0.0","0.0"
"6246f3d78ae6b481","933.0","0.0","102","10.0","0.0","6.0","0.0"
"6246f3d78ae6b481","1247.0","1.0","102","10.0","0.0","7.0","0.0"
"6246f3d78ae6b481","1056.0","1.0","101","11.0","-4.0","0.0","0.0"
"6246f3d78ae6b481","1248.0","0.0","102","12.0","0.0","6.0","0.0"
"6246f3d78ae6b481","955.0","0.0","102","16.0","0.0","4.0","1.0"
"6246f3d78ae6b481","1000.0","1.0","101","12.0","-6.0","0.0","0.0"
"6246f3d78ae6b481","1350.0","1.0","102","8.0","0.0","3.0","1.0"
"6246f3d78ae6b481","1045.0","1.0","101","19.0","-2.0","0.0","1.0"
"6246f3d78ae6b481","1057.0","1.0","101","17.0","-3.0","0.0","1.0"
"6246f3d78ae6b481","1024.0","0.0","102","8.0","0.0","3.0","1.0"
"6246f3d78ae6b481","1258.0","1.0","102","14.0","0.0","7.0","1.0"
"6246f3d78ae6b481","1541.0","0.0","101","17.0","-4.0","0.0","1.0"
"ed3ee15cd6ecee51","1480.0","1.0","101","16.0","-5.0","0.0","1.0"
"ed3ee15cd6ecee51","1394.0","0.0","101","13.0","-10.0","0.0","0.0"
"ed3ee15cd6ecee51","1179.0","1.0","102","14.0","0.0","3.0","1.0"
"ed3ee15cd6ecee51","1240.0","1.0","101","18.0","-2.0","0.0","1.0"
"ed3ee15cd6ecee51","1773.0","1.0","101","13.0","-4.0","0.0","1.0"
"ed3ee15cd6ecee51","1379.0","1.0","101","16.0","-10.0","0.0","0.0"
"ed3ee15cd6ecee51","1298.0","1.0","101","20.0","-10.0","0.0","0.0"
"ed3ee15cd6ecee51","1466.0","0.0","102","8.0","0.0","4.0","1.0"
"ed3ee15cd6ecee51","1337.0","0.0","101","13.0","-6.0","0.0","0.0"
"ed3ee15cd6ecee51","1035.0","1.0","101","13.0","-2.0","0.0","1.0"
"ed3ee15cd6ecee51","1349.0","0.0","102","6.0","0.0","3.0","1.0"
"ed3ee15cd6ecee51","1730.0","1.0","101","15.0","-5.0","0.0","1.0"
"ed3ee15cd6ecee51","1720.0","1.0","101","20.0","-5.0","0.0","1.0"
"ed3ee15cd6ecee51","1415.0","0.0","102","14.0","0.0","7.0","1.0"
"ed3ee15cd6ecee51","1710.0","1.0","102","6.0","0.0","3.0","1.0"
"ed3ee15cd6ecee51","1446.0","1.0","102","6.0","0.0","5.0","1.0"
"ed3ee15cd6ecee51","1566.0","0.0","101","18.0","-3.0","0.0","1.0"
"ed3ee15cd6ecee51","1496.0","0.0","101","18.0","-2.0","0.0","1.0"
"ed3ee15cd6ecee51","1504.0","0.0","102","14.0","0.0","4.0","1.0"
"ed3ee15cd6ecee51","2101.0","0.0","101","18.0","-5.0","0.0","0.0"
"ed3ee15cd6ecee51","1195.0","0.0","101","13.0","-3.0","0.0","1.0"
"ed3ee15cd6ecee51","1272.0","0.0","102","6.0","0.0","7.0","0.0"
"ed3ee15cd6ecee51","1634.0","0.0","102","8.0","0.0","4.0","1.0"
"ed3ee15cd6ecee51","1276.0","1.0","101","18.0","-10.0","0.0","0.0"
"ed3ee15cd6ecee51","1780.0","0.0","102","12.0","0.0","4.0","1.0"
"ed3ee15cd6ecee51","1320.0","1.0","101","18.0","-10.0","0.0","0.0"
"ed3ee15cd6ecee51","1102.0","1.0","102","6.0","0.0","6.0","0.0"
"ed3ee15cd6ecee51","1344.0","1.0","102","6.0","0.0","4.0","0.0"
"ed3ee15cd6ecee51","2164.0","1.0","101","12.0","-4.0","0.0","0.0"
"ed3ee15cd6ecee51","1443.0","0.0","102","14.0","0.0","5.0","0.0"
"ed3ee15cd6ecee51","2494.0","1.0","101","15.0","-3.0","0.0","1.0"
"ed3ee15cd6ecee51","1951.0","0.0","102","10.0","0.0","5.0","0.0"
"ed3ee15cd6ecee51","1330.0","1.0","101","15.0","-10.0","0.0","0.0"
"ed3ee15cd6ecee51","1014.0","1.0","101","15.0","-8.0","0.0","0.0"
"ed3ee15cd6ecee51","1441.0","1.0","101","20.0","-2.0","0.0","1.0"
"ed3ee15cd6ecee51","1824.0","1.0","101","16.0","-6.0","0.0","0.0"
"ed3ee15cd6ecee51","955.0","0.0","101","13.0","-8.0","0.0","0.0"
"ed3ee15cd6ecee51","1096.0","0.0","101","13.0","-5.0","0.0","0.0"
"ed3ee15cd6ecee51","1760.0","1.0","102","8.0","0.0","5.0","1.0"
"ed3ee15cd6ecee51","1193.0","0.0","101","15.0","-2.0","0.0","1.0"
"ed3ee15cd6ecee51","1492.0","1.0","102","12.0","0.0","3.0","1.0"
"ed3ee15cd6ecee51","1624.0","1.0","102","8.0","0.0","5.0","1.0"
"ed3ee15cd6ecee51","1211.0","0.0","102","12.0","0.0","6.0","1.0"
"ed3ee15cd6ecee51","1820.0","0.0","101","20.0","-4.0","0.0","1.0"
"ed3ee15cd6ecee51","1312.0","0.0","101","12.0","-3.0","0.0","1.0"
"ed3ee15cd6ecee51","1063.0","1.0","101","12.0","-8.0","0.0","0.0"
"ed3ee15cd6ecee51","1066.0","1.0","102","6.0","0.0","6.0","0.0"
"ed3ee15cd6ecee51","1597.0","0.0","101","15.0","-6.0","0.0","0.0"
"ed3ee15cd6ecee51","1471.0","1.0","101","14.0","-8.0","0.0","0.0"
"ed3ee15cd6ecee51","1793.0","1.0","102","12.0","0.0","6.0","0.0"
"ed3ee15cd6ecee51","2081.0","0.0","101","18.0","-6.0","0.0","0.0"
"ed3ee15cd6ecee51","1593.0","0.0","101","18.0","-4.0","0.0","0.0"
"ed3ee15cd6ecee51","1429.0","1.0","101","14.0","-4.0","0.0","0.0"
"ed3ee15cd6ecee51","1704.0","0.0","101","12.0","-6.0","0.0","0.0"
"ed3ee15cd6ecee51","1678.0","0.0","102","10.0","0.0","4.0","0.0"
"ed3ee15cd6ecee51","1412.0","1.0","101","18.0","-4.0","0.0","1.0"
"ed3ee15cd6ecee51","2095.0","1.0","101","16.0","-2.0","0.0","1.0"
"ed3ee15cd6ecee51","1498.0","0.0","101","14.0","-5.0","0.0","0.0"
"ed3ee15cd6ecee51","1096.0","0.0","102","8.0","0.0","7.0","0.0"
"ed3ee15cd6ecee51","1426.0","1.0","101","18.0","-5.0","0.0","1.0"
"ed3ee15cd6ecee51","1093.0","1.0","102","10.0","0.0","3.0","1.0"
